Text,truth,pre,mse,rmse,pearson_coeff,spearman_coeff,input_tokens,output_tokens,total_tokens,runtime
"text1: but the country is scrambling to prevent it spreading to the vast countryside where most of its 1.3 billion people live .  text2: china is scrambling to stop the disease from spreading to the countryside , where most of its 1.3 billion people live .",3.4,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,67,830,4.143823623657227
"text1: kansas department of health and environment records show there were 88 abortions performed on girls age 14 and younger last year .  text2: statistics from the kansas department of health and environment show that 11,844 abortions were performed in the state last year .",2.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: u.s. corporate bond yield spreads tightened in spotty trading on friday as wall street labored to get back on its feet after the largest power outage ever in north america .  text2: u.s. stocks rose slightly on feather-light volume on friday , as wall street regrouped after the biggest-ever power outage in north america .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,777,75,852,4.58610200881958
"text1: evacuation went smoothly , although passengers weren 't told what was going on , hunt said .  text2: passengers were evacuated smoothly , although they were not told what was going on , he said .",4.4,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: "" the discovery that the map bug is present in the vast majority of crohn 's sufferers means it is almost certainly causing the intestinal inflammation , "" it said in a statement .  text2: the researchers say that the fact the map bug is present in the vast majority of crohns sufferers means it is almost certainly causing the intestinal inflammation .",4.6,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,779,82,861,4.913747310638428
"text1: between 1993 and 2002 , 142 allegations of sexual assault were reported .  text2: from 1993 to 2002 , there were 142 reported sexual assaults at the academy .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: smith said simply "" oh , my god , "" in the seconds afterward , according to weinshall .  text2: in the seconds after the crash , she added , captain smith said simply , "" oh my god . """,3.75,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,755,6,761,1.3973705768585205
"text1: the life expectancy for boys born in 2001 was 74.4 years , up two years since 1990 .  text2: according to the report , average life expectancy has increased by nearly two years since 1990 .",3.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,4.91610312461853
text1: cooley said he expects muhammad will similarly be called as a witness at a pretrial hearing for malvo .  text2: lee boyd malvo will be called as a witness wednesday in a pretrial hearing for fellow sniper suspect john allen muhammad .,2.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,67,830,4.143823623657227
"text1: "" he really left us with a smile on his face and no last words , "" daughter linda hope said .  text2: "" he really left us with a smile on his face and no last words ... he gave us each a kiss and that was it , "" she said .",3.25,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: for the full 12-month period , high-speed cable modem connections increased by 49 percent .  text2: for the full year period ending june 30 , 2003 , high-speed lines increased by 45 percent .",3.333,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,129,885,6.982259750366211
"text1: he also could be barred permanently from the securities industry .  text2: young faces a fine , suspension or being permanently barred from the securities industry .",3.333,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,739,26,765,2.218419313430786
"text1: "" they were an inspirational couple , selfless and courageous , "" said the oscar-winning film director .  text2: he said : “ they were an inspirational couple , selfless and courageous .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
text1: we believe the report is fully consistent with what the courts have ruled ... that the department 's actions are fully within the law .  text2: comstock said several federal courts have ruled that the detentions are fully within the law .,2.667,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,4.91610312461853
"text1: a second victim , michael walker , 23 , was struck in the torso , the bullet perforating his lung .  text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .",2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,129,885,6.982259750366211
"text1: about 25 governments have signed in the last four months , about half of those in the last three weeks .  text2: according to the state department list , about 25 nations have signed bilateral agreements in the past four months , about half in the past three weeks .",3.2,4.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: in an interview , healey , who is a criminologist , acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment .  text2: in an interview , ms. healey , who is a criminologist , said many lawmakers here and across the country shared a wariness toward capital punishment .",4.6,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,777,80,857,4.775352239608765
"text1: franklin county judge-executive teresa barton said a firefighter was struck by lightning and was taken to the frankfort regional medical center .  text2: a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,38,799,2.8265018463134766
"text1: police spokesman brig. gen. edward aritonang confirmed saturday that another two had been arrested , one in jakarta and another in magelang , central java .  text2: brigadier general edward aritonang , a police spokesman , confirmed yesterday that another two had been arrested , one in jakarta and another in magelang , central java .",5.0,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,784,130,914,7.157907247543335
text1: federal judge william barbour said tuesday he imposed the maximum sentence because avants showed no remorse in the brutal slaying .  text2: u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .,3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
"text1: indeed , mr. weill , a self-described workaholic , said he planned to remain very involved in the company .  text2: still , mr. weill will remain very much a power at the company .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
text1: about 120 potential jurors were being asked to complete a lengthy questionnaire .  text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .,3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,747,6,753,1.3692669868469238
"text1: five alternate jurors were also chosen , with a final one set to be selected friday morning from the panel .  text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .",4.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: gregory parseghian , a former investment banker , was appointed chief executive .  text2: greg parseghian was appointed the new chief executive .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,742,6,748,1.356867790222168
text1: the california farm bureau did not immediately return calls seeking comment .  text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .,3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,743,10,753,1.5300602912902832
"text1: the report cites the marriage of the alleged operational commander of the bali bombings , mukhlas , to farida , a "" highly cosmopolitan and well-educated young woman "" .  text2: the report cites the marriage of the alleged operational commander of the bali bombings , mukhlas , as an example of how ji uses marriage to grow .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,782,87,869,5.079863786697388
text1: the cradle of liberty council isn 't the first one to buck the national group 's stance .  text2: philadelphia 's council is not the first to defy the national policy .,3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: but the prime minister told the bbc he wasn 't bothered by polls and that he would continue to do what he believed to be right .  text2: he said he wasn 't bothered by polls and that he would continue to do what he believed to be right , in both foreign and domestic policy .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,771,72,843,3.2663474082946777
text1: gen. sattler heads a combined joint task force based on ship in the gulf of aden and the indian ocean .  text2: general sattler heads a combined joint task force aboard the command ship mount whitney .,3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,129,885,6.982259750366211
"text1: "" it ' ' s absurd , "" funny cide 's trainer barclay tagg said .  text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations "" ridiculous . """,3.6,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,129,885,6.982259750366211
text1: the panel ordered the commerce department to issue revised figures for the duties within 60 days .  text2: it called on the commerce department to respond within 60 days .,2.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,744,47,791,3.1611340045928955
"text1: wall street analysts had expected 22 cents a share , according to thomson first call .  text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .",2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
text1: the legal ruling follows three days of intense speculation hewlett-packard co. may be bidding for the company .  text2: the legal ruling follows three days of wild volatility in rim 's stock over speculation that pc giant hewlett-packard co. may be bidding for the company .,3.6,4.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
"text1: last year , cuban officials said none of nearly two dozen nominated cuban musicians received u.s. visas on time to attend the grammys in los angeles .  text2: cuban officials said that last year none of about two dozen nominated cuban musicians received u.s. visas in time to attend the latin grammys .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,776,76,852,4.58610200881958
text1: the findings were published in the july 1 issue of the annals of internal medicine .  text2: the findings are being published today in the annals of internal medicine .,3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,746,129,875,6.926470756530762
text1: the measures could be taken up by the full senate as early as friday .  text2: ratliff said he hopes to bring the two measures to the full senate by friday .,4.0,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,746,129,875,6.926470756530762
"text1: enron spokesman eric thode declined to comment on the mediation order .  text2: "" we think it 's great news , "" said enron spokesman eric thode .",1.733,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,747,6,753,1.3692669868469238
text1: labor department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample .  text2: the analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample .,4.0,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
text1: the parents want her kept alive ; her husband says she never wanted to be kept alive artificially .  text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .,2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: earlier , he told france inter-radio , "" i think we can now qualify what is happening as a genuine epidemic . ""  text2: "" i think we can now qualify what is happening as a genuine epidemic , "" health minister jean-francois mattei said on france inter radio .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: terri schiavo , 39 , is expected to die sometime in the next two weeks in the tampa-area hospice where she has spent the past several years .  text2: terri schiavo , 39 , underwent the procedure at the tampa bay area hospice where she has been living for several years , said her father , bob schindler .",1.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,786,13,799,1.5813522338867188
"text1: the company will launch 800 hot spots , or "" wi-fi zones , "" later this summer , and plans to have more than 2,100 by the end of the year .  text2: the service will launch later this summer with 800 locations , and sprint plans 2,100 locations by the end of the year .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,777,80,857,4.775352239608765
"text1: prior to joining kodak , palumbo worked for procter & gamble corp. , where he managed products such as folgers and pantene shampoo .  text2: prior to joining eastman kodak , mr. palumbo held senior marketing positions for procter & gamble .",3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
text1: mr mcdevitt has been granted control of three crucial aspects of policing in the solomons .  text2: mr mcdevitt has been granted control of three aspects of policing by commissioner william morrell .,3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,753,56,809,3.623018503189087
"text1: gold 's rise pulled other precious metals higher , shunting silver to $ 4.81 / 83 an ounce from $ 4.77 / 79 last quoted in new york .  text2: gold 's bounce pulled other precious metals higher , sending silver to $ 4.83 / 85 an ounce from $ 4.80 / 82 last quoted in new york .",3.25,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,790,9,799,1.5813522338867188
text1: officials with north carolina speedway at rockingham could not be reached .  text2: nascar officials could not be reached for comment tuesday .,2.909,2.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,740,25,765,2.218419313430786
"text1: they said the child was taken to nassau county medical center for observation .  text2: the boy was taken to nassau university medical center , where staff said he was "" doing okay . """,3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: tisha kresler , a spokeswoman for global crossing , declined to comment .  text2: a global crossing representative had no immediate comment .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,738,27,765,2.218419313430786
"text1: shares of lendingtree soared $ 5.99 , or 40.1 percent , to $ 20.68 in afternoon trading on the nasdaq stock market .  text2: shares of lendingtree rose $ 6.21 , or 42 percent , to $ 20.90 after hitting $ 21.36 earlier .",2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,778,79,857,4.775352239608765
text1: the unions also staged a five-day strike in march that forced all but one of yale 's dining halls to close .  text2: the unions also staged a five-day strike in march ; strikes have preceded eight of the last 10 contracts .,2.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
"text1: gov. rick perry has said that while he opposes gambling expansion , he would be reluctant to veto continuation of the lottery commission .  text2: gov. rick perry opposes expansion of gambling but has said he would be "" hard-pressed "" to veto the lottery sunset bill .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,768,70,838,4.3015642166137695
"text1: in midafternoon trading , the nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 .  text2: the nasdaq composite index .ixic dipped 8.59 points , or 0.48 percent , to 1,773.54 .",1.6,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,779,82,861,4.913747310638428
"text1: in kentucky , democratic attorney general ben chandler faces u.s. rep. ernie fletcher .  text2: kentucky : republican ernie fletcher , a three-term house member , is battling democratic state attorney general ben chandler .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,38,799,2.8265018463134766
"text1: the dow jones industrial average fell 98.32 , or about 1.1 percent , to 9011.53 .  text2: the dow jones industrial average finished the day down 98.32 points at 9,011.53 .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: enron 's 401 ( k ) plan covered about 20,000 workers , retirees and beneficiaries .  text2: enron 's stock comprised as much as 61 % of the workers ' 401 ( k ) portfolios .",2.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
text1: the us senate judiciary committee overcame a significant hurdle yesterday in the battle to create a trust fund to pay victims of asbestos exposure .  text2: the senate judiciary committee on tuesday overcame a significant hurdle in the battle to create a trust fund to pay victims of asbestos exposure but the most difficult obstacles remain .,3.75,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,772,74,846,4.486289978027344
text1: but she didn 't say whether she 'll certify the two-year $ 117.4 billion budget for 2004-05 .  text2: she said she didn 't know yet whether she would certify the budget .,3.167,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,129,885,6.982259750366211
"text1: it would be difficult to overestimate the potential dangers of the remote procedure call ( rpc ) vulnerability .  text2: the flaw involves the remote procedure call ( rpc ) protocol , which deals with inter-computer communications .",2.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,753,56,809,3.623018503189087
"text1: although obesity can increase the risk of health problems , skeptics argue , so do smoking and high cholesterol .  text2: although obesity can increase the risk of a host of health problems , skeptics argue , so do smoking and high cholesterol , which are not considered diseases .",4.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
text1: michelle wie chips sunday during her 1-up victory over virada nirapathpongporn in the 27th u.s. women 's amateur public links championship .  text2: now she has her first trophy after victory in the us women 's amateur public links here on sunday .,2.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,770,73,843,4.43686318397522
"text1: sony said the psp would also feature a 4.5-inch lcd screen , memory stick expansion slots .  text2: it also features a 4.5 in back-lit lcd screen and memory expansion facilities .",2.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,755,6,761,1.3973705768585205
"text1: at one of the three sampling sites at huntington beach , the bacteria reading came back at 160 on june 16 and at 120 on june 23 .  text2: the readings came back at 160 on june 16 and 120 at june 23 at one of three sampling sites at huntington beach .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,779,82,861,4.913747310638428
text1: the american conservatives are clearly in the minority within the episcopal church .  text2: the letter indicates the vatican 's interest in bolstering conservatives within the episcopal church .,1.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,746,129,875,6.926470756530762
"text1: where long-lines used to catch 10 fish per 100 hooks in past decades , they are now lucky to catch one , the study found .  text2: "" whereas long lines used to catch 10 fish per 100 hooks , now they are lucky to catch one , "" myers said .",4.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,770,73,843,4.43686318397522
"text1: the new york senator 's new book , "" living history , "" appears a certain bestseller .  text2: hillary clinton , the new york senator and former first lady , has a book out monday titled living history .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,129,885,6.982259750366211
"text1: carnival corp. stock was trading at $ 31.29 during midday trading wednesday , down 72 cents or 2.25 percent .  text2: carnival corp. stock was down 2.5 percent , or 81 cents , at $ 31.20 on the new york stock exchange .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,773,6,779,1.4263534545898438
text1: but senate criticism of the house plan tuesday came on several fronts .  text2: and several senate republicans are cranky about the house map .,2.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,740,25,765,2.218419313430786
"text1: as a result , murphy sought to substitute strier 's sister , ethel celnik , as the trustee .  text2: murphy said strier 's sister , ethel celnik , was in the courtroom at the time , but strier was not .",1.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: it will cost about $ 20,000 per eight-week course of treatment , comparable to other injected cancer therapies , a spokeswoman said .  text2: it will cost about $ 20,000 per average course of treatment -16 to 17 weeks .",3.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,38,799,2.8265018463134766
"text1: the rule bars groups from airing ads that promote , support , attack or oppose a candidate at any time .  text2: it upheld fallback rules that bar the same groups from airing ads that promote , support , attack or oppose a candidate at any time .",3.75,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
"text1: cisco pared spending to compensate for sluggish sales .  text2: in response to sluggish sales , cisco pared spending .",4.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,734,80,814,4.557599782943726
"text1: kansas city drafted outfielder chris lubanski , from kennedy-kenrick high school in pennsylvania , with the fifth pick .  text2: the royals chose chris lubanski , a high school outfielder from pennsylvania who hit .528 , with the fifth pick .",3.4,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,771,72,843,3.2663474082946777
text1: sterling was down 0.8 percent against the dollar at $ 1.5875 gbp = .  text2: the dollar rose 0.15 percent against the japanese currency to 115.97 yen .,0.8,0.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,755,6,761,1.3973705768585205
"text1: the dow jones industrial average .dji rose 41.61 points , or 0.44 percent , to 9,415.82 .  text2: the dow jones rose 41.61 points friday , a gain of 0.4 % for the day and 0.7 % for the week .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,778,79,857,4.775352239608765
"text1: "" right from the beginning , we didn 't want to see anyone take a cut in pay .  text2: but mr. crosby told the associated press : "" right from the beginning , we didn 't want to see anyone take a cut in pay .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: "" there were a number of bureaucratic and administrative missed signals -- there 's not one person who 's responsible here , "" gehman said .  text2: in turning down the nima offer , gehman said , ' ' there were a number of bureaucratic and administrative missed signals here .",3.75,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,768,70,838,4.3015642166137695
text1: devries did make one stop in town wednesday - registering as a sex offender at the soledad police department .  text2: convicted child molester brian devries spoke out in response to community outrage wednesday afternoon after registering as a sex offender at the soledad police department .,3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,74,843,4.43686318397522
"text1: at 5 p.m. edt , grace 's center was near latitude 25.6 north , longitude 93.7 west or about 280 miles east-southeast of corpus christi .  text2: at 11 a.m. edt , fabian 's center was near latitude 18.1 north and longitude 53.2 west , or about 550 miles east of the leewards .",1.25,0.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,795,81,876,4.773009777069092
"text1: on saturday , a 149mph serve against agassi equalled rusedski 's world record .  text2: on saturday , roddick equalled the world record with a 149 m.p.h. serve in beating andre agassi .",3.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,762,72,834,4.364145994186401
text1: teams of inspectors walked into a restricted area at one park without being stopped ; others took pictures of sensitive areas without being challenged .  text2: teams of inspectors walked into a restricted area at one park without being stopped by employees ; others took pictures of security-sensitive areas without anyone challenging them .,4.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,71,838,4.347352504730225
"text1: the broader standard & poor 's 500 index .spx climbed 10 points , or 1.10 percent , to 943 .  text2: the nasdaq composite index .ixic jumped 43.64 points , or 2.89 percent , to 1,553.73 .",1.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,76,850,4.5854880809783936
text1: october heating oil futures settled .85 cent lower at 69.89 cents a gallon .  text2: october heating oil ended down 0.41 cent to 70.74 cents a gallon .,2.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,752,54,806,3.5237271785736084
"text1: mr levine confirmed that ms cohen alon had tried to sell the story during the world cup .  text2: ms cohen alon 's lawyer , donald levine , confirmed she tried to sell the story in february .",3.438,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,759,9,768,1.5250885486602783
"text1: mr. bankhead said the crime scenes indicated that the killer was "" very methodical . ""  text2: gbi spokesman john bankhead said the murder scenes showed that the killer was very methodical .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,751,71,822,4.264118671417236
"text1: "" this moves us a lot closer to saying that the foam can do this kind of damage , "" said hubbard , a member of the columbia accident investigation board .  text2: "" i think this moves us a lot closer toward saying that foam can do this kind of damage , "" hubbard said .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,772,74,846,4.486289978027344
"text1: "" we had nothing to do with @ stake 's internal personnel decision , "" microsoft spokesman sean sundwell said .  text2: "" microsoft had absolutely nothing to do with atstake 's internal personnel decision , "" sundwall said .",4.2,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,71,829,4.35400652885437
"text1: egyptologists cast doubt tuesday on an expedition 's claim that it may have found the mummy of queen nefertiti , one of the best-known ancient egyptians .  text2: egyptologists think they may have identified the long-sought mummy of queen nefertiti , one of the ancient world 's legendary beauties .",2.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,781,72,853,4.440483570098877
"text1: the identical rovers will act as robotic geologists , searching for evidence of past water .  text2: the rovers act as robotic geologists , moving on six wheels .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,745,46,791,3.1611340045928955
text1: treasurys long-range plan is to provide retail buyers of all treasury securities the ability to manage their holdings online in a single account .  text2: the treasury said wants to give retail buyers of all treasury securities the ability eventually to manage holdings online in a single account .,4.4,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,130,895,7.03660774230957
"text1: "" canada is a small country , and it needs companies like this , deals like this . ""  text2: a passionate nationalist , mr. d 'alessandro said : "" canada is a small country , and we need more companies like this . """,3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,38,799,2.8265018463134766
"text1: he was listed last night in critical but stable condition at kings county hospital center , police said .  text2: that victim , a new jersey resident , was in critical but stable condition at the hospital .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,750,71,821,4.265336513519287
"text1: the 30-year bond us30yt = rr grew 1-3 / 32 for a yield of 4.30 percent , down from 4.35 percent late wednesday .  text2: at 11 a.m. ( 1500 gmt ) , the 10-year note us10yt = rr was up 11 / 32 for a yield of 3.36 percent from 3.40 percent wednesday .",2.0,3.4,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,801,82,883,3.294290781021118
text1: representatives for puretunes could not immediately be reached for comment wednesday .  text2: puretunes representatives could not be located thursday to comment on the suit .,3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,744,47,791,3.1611340045928955
"text1: iac 's stock closed yesterday down $ 2.81 , or 7.6 percent , at $ 34.19 .  text2: interactivecorp 's shares closed at $ 34.19 , down $ 2.81 , or 7.6 percent on the nasdaq stock market .",4.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,76,850,4.5854880809783936
"text1: byrd , speaking from the senate floor , said he questioned "" the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech . ""  text2: "" but i do question the motives of a desk-bound president who assumes the garb of a warrior for the purposes of a speech . """,3.4,4.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,776,76,852,4.58610200881958
text1: the ministry of defence is facing a 20m compensation claim from hundreds of kenyan women who claim they were raped by british soldiers .  text2: hundreds of kenyan women claiming they were attacked and raped by british soldiers were granted government legal aid wednesday to pursue their case against the ministry of defense .,3.0,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,771,75,846,4.528963565826416
text1: police official s.k. tonapi told reuters at least 40 people had been killed and more than 100 wounded .  text2: state interior ministry spokesman vasant pitke told reuters that at least 42 people had been killed and 112 injured .,1.8,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,67,830,4.143823623657227
"text1: shares of usa interactive rose $ 2.28 , or 7 percent , to $ 34.96 on friday in nasdaq stock market composite trading and have gained 53 percent this year .  text2: shares of lendingtree rose $ 6.03 , or 41 percent , to close at $ 20.72 on the nasdaq stock market yesterday .",1.0,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,785,129,914,7.157907247543335
"text1: similar bills passed the house twice but died in the senate .  text2: two years ago , the house passed a similar version that floundered in the senate .",2.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,743,10,753,1.5300602912902832
text1: the show 's closure affected third-quarter earnings per share by a penny .  text2: the company said this impacted earnings by a penny a share .,3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,740,8,748,1.356867790222168
"text1: i 've still got a fighting chance , though , "" hewitt said after battling to overcome davydenko 6-3 4-6 6-3 7-6 ( 7-5 ) on centre court .  text2: "" i 'm still not red-hot favourite , "" hewitt said after battling to down davydenko 6-3 4-6 6-3 7-6 ( 7-5 ) on centre court .",3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,812,71,883,3.294290781021118
