Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i wanted to skate fast wanted to try everything just to see the difference in feel which was amazing,surprise,joy,"amazing

Label:
assistant
<think>

</think>

joy",100,141,241,1.5425320145004662,0.5645,0.5645,0.3941372477046873
i did not want to feel rushed through the program,anger,sadness,"i did not want to feel rushed through the program

Label:
assistant
<think>

</think>

The input text ""i did not want to feel rushed through the program"" expresses a desire to avoid a negative experience (feeling rushed). This sentiment reflects unhappiness, dissatisfaction, or a sense of distress regarding the situation. Among the provided candidate labels (sadness, joy, love, anger, fear, surprise), ""sadness"" is the most appropriate fit as it aligns with feelings of disappointment or unhappiness, whereas the others do not match the tone.

Label: sadness",91,150,241,1.5425320145004662,0.5645,0.5645,0.3941372477046873
i would really love to be with him but not as a friend and not because he feels guilty or sorry for me,sadness,love,"assistant
<think>

</think>

The text expresses a strong desire (""really love"") to be in a relationship with someone, specifically distinguishing it from a friendship. The phrase ""love to be with him"" directly indicates the emotion of love. While there is a mention of guilt, the speaker is rejecting that as the reason for the relationship, focusing instead on their own desire to be together.

Label: love",104,137,241,1.5425320145004662,0.5645,0.5645,0.3941372477046873
i do think gt that for those who desire privacy and the camp out feel they would be gt terrific,joy,joy,"Label:
assistant
<think>

</think>

The text expresses a positive opinion about camping out, using phrases like ""desire privacy"" and describing the experience as ""terrific."" The speaker is enthusiastic and happy about the idea.

Label: joy",101,140,241,1.5425320145004662,0.5645,0.5645,0.3941372477046873
i cant feel dont turn your back on me i wont be ignored time wont heal dont turn your back on me i wont be ignored,sadness,anger,"assistant
<think>

</think>

anger",107,134,241,1.5425320145004662,0.5645,0.5645,0.3941372477046873
i was younger i used to feel homesick,sadness,sadness,"internally.
Output only one final label.

Input text:
i was younger i used to feel homesick

Label:
assistant
<think>

</think>

sadness",90,122,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i rarely respond to the comments made unless i have what i feel is a very important and specific reason for doing so,joy,anger,"a very important and specific reason for doing so

Label:
assistant
<think>

</think>

anger",104,108,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i feel tender when i have not done anything,love,sadness,"internally.
Output only one final label.

Input text:
i feel tender when i have not done anything

Label:
assistant
<think>

</think>

The phrase ""i feel tender when i have not done anything"" expresses a sense of vulnerability, sensitivity, and perhaps a feeling of being unfairly judged or hurt without having done anything wrong. This emotional state aligns most closely with **sadness**, as it reflects a melancholic or hurtful feeling rather than joy, anger, fear, surprise, or love.

Label: sadness",90,122,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i never feel like anythings getting resolved with my counseling so i just drift away,joy,sadness,"i never feel like anythings getting resolved with my counseling so i just drift away

Label:
assistant
<think>

</think>

sadness",97,115,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i swear and i mean this if the browns fail me tomorrow night and make me feel like an idiot for not trusting my gut feeling that they are going to lose tomorrow i m not picking them to win again all season,joy,anger,anger,125,87,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
im feeling generous this week,joy,joy,"fear, surprise
Think step by step internally.
Output only one final label.

Input text:
im feeling generous this week

Label:
assistant
<think>

</think>

joy",86,126,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i left the theater feeling sad and alone the sudden realization of my own fleeting mortality weighing down each and every step,sadness,sadness,"my own fleeting mortality weighing down each and every step

Label:
assistant
<think>

</think>

sadness",103,109,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i am definitely feeling the effects of the progesterone in two ways my breasts are tender and i m tired,love,sadness,"two ways my breasts are tender and i m tired

Label:
assistant
<think>

</think>

sadness",103,109,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i will try and stay focused in order to avoid that feeling of a reluctant finish,fear,sadness,"i will try and stay focused in order to avoid that feeling of a reluctant finish

Label:
assistant
<think>

</think>

The text expresses a desire to maintain focus to prevent a negative emotional state described as a ""reluctant finish."" The word ""reluctant"" implies a lack of willingness or enthusiasm, which is a strong indicator of sadness or disappointment regarding the conclusion of an activity. Among the candidate labels, ""sadness"" best captures the negative, low-energy sentiment associated with being reluctant to finish something.

Label: sadness",97,115,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i never know how to talk to people after shows i always feel a bit dazed so i hope they didnt think i was rude,surprise,sadness,"they didnt think i was rude

Label:
assistant
<think>

</think>

sadness",107,105,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i feel that this experience has convinced me all the more that we need prayer for our country,joy,love,"experience has convinced me all the more that we need prayer for our country

Label:
assistant
<think>

</think>

The text expresses a strong sense of conviction and a desire for spiritual support (""prayer"") for a collective cause (""our country""). This sentiment reflects deep care, devotion, and affection for the nation, which aligns best with the label **love**. While it implies a serious situation (which could suggest fear or sadness), the core emotional drive is the positive, protective feeling of love for the country.

Label: love",99,113,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i seek out pain to feel tortured just to feel something,fear,sadness,"only one final label.

Input text:
i seek out pain to feel tortured just to feel something

Label:
assistant
<think>

</think>

sadness",92,120,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
im feeling optimistic to finish out these last two weeks strong and probably continue with what i have been doing,joy,joy,"two weeks strong and probably continue with what i have been doing

Label:
assistant
<think>

</think>

joy",101,111,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i already feel he is using us it feels weird because i havent even done anything there yet but i feel it coming like ministry coming at me,fear,anger,"coming at me

Label:
assistant
<think>

</think>

anger",110,102,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i did not care much about the number of viewers and the viewer ratings before but as the drama iris gained huge success i began to feel greedy,anger,anger,"began to feel greedy

Label:
assistant
<think>

</think>

anger",109,103,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
i realize how much my little family leans on me and it felt so overwhelming and i feel so inadequate,sadness,sadness,"on me and it felt so overwhelming and i feel so inadequate

Label:
assistant
<think>

</think>

sadness",101,111,212,1.019273765185062,0.5645,0.5645,0.3941372477046873
im feeling just a little bit pleased with myself,joy,joy,"step internally.
Output only one final label.

Input text:
im feeling just a little bit pleased with myself

Label:
assistant
<think>

</think>

joy",90,164,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
ive also been for a run which im feeling particularly virtuous about,joy,joy,"label.

Input text:
ive also been for a run which im feeling particularly virtuous about

Label:
assistant
<think>

</think>

joy",94,160,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i am no longer even remotely ok with my body and i feel ugly to the person who swore to love me,sadness,sadness,"i feel ugly to the person who swore to love me

Label:
assistant
<think>

</think>

sadness",103,151,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i did feel things it was often just repressed fear and anxiety and distrust,sadness,fear,"text:
i did feel things it was often just repressed fear and anxiety and distrust

Label:
assistant
<think>

</think>

fear",96,158,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i just feel tender,love,love,", anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i just feel tender

Label:
assistant
<think>

</think>

The phrase ""i just feel tender"" expresses a soft, gentle, and affectionate emotion. Among the candidate labels (sadness, joy, love, anger, fear, surprise), ""tender"" is most closely associated with feelings of care, affection, and intimacy, which fall under the category of **love**. It does not fit the negative or high-arousal categories like anger, fear, sadness, or surprise, nor does it convey the high-energy excitement of joy.

Label: love",85,169,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i think one of the most important things is not to allow anything at all to make you feel fearful because fear and any of the other negative emotions pull down your vibration,fear,fear,"Label:
assistant
<think>

</think>

fear",114,140,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i made my way to class feeling a sense of fond connection with childhood only to discover i was without supplies which stirred other memories,love,sadness,"i was without supplies which stirred other memories

Label:
assistant
<think>

</think>

sadness",106,148,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i really feel and i know the devil hates that its always been something he could use against me and im determined not to let him,joy,anger,"and im determined not to let him

Label:
assistant
<think>

</think>

anger",107,147,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i feel for them when things happen and i get excited when things work out well for them,joy,joy,"them when things happen and i get excited when things work out well for them

Label:
assistant
<think>

</think>

joy",99,155,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i am feeling ok for my biostatistics course by my physiology course will be touchy,joy,surprise,"ok for my biostatistics course by my physiology course will be touchy

Label:
assistant
<think>

</think>

The user expresses a positive feeling about their biostatistics course (""feeling ok"") but anticipates a negative or difficult experience with their physiology course (""will be touchy""). The word ""touchy"" in this context implies the course will be challenging, frustrating, or emotionally draining. Among the candidate labels (sadness, joy, love, anger, fear, surprise), the anticipation of a difficult or frustrating academic challenge aligns most closely with **anger** (often associated with frustration or irritation) or potentially **sadness** (if the difficulty leads to disappointment). However, ""touchy"" usually connotes irritation or a lack of",99,155,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i feel that they ignored the systemic nature of a pattern of sexual abuse and mishandling of reports of sexual abuse in the service of understandably wishing to defend and protect a friend and his reputation,sadness,anger,"assistant
<think>

</think>

anger",119,135,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i feel like i am doomed to a life of sleep obsession,sadness,sadness,"one final label.

Input text:
i feel like i am doomed to a life of sleep obsession

Label:
assistant
<think>

</think>

sadness",93,161,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i have had moments of feeling silently offended by egyptian youngsters who identified as egyptian even if they were born in the us labeling me as a white person even though they were in many ways more assimilated than me,anger,anger,anger,126,128,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i feel shocked that you d stoup to destinys child b,surprise,surprise,"label.

Input text:
i feel shocked that you d stoup to destinys child b

Label:
assistant
<think>

</think>

The input text expresses a strong emotional reaction (""shocked"") to a specific event or statement. Among the candidate labels provided (sadness, joy, love, anger, fear, surprise), the word ""shocked"" directly corresponds to the emotion of surprise.

Label: surprise",94,160,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i feel the need to explain myself and my thoughts in ways that are clever funny or maybe even insightful,joy,joy,"and my thoughts in ways that are clever funny or maybe even insightful

Label:
assistant
<think>

</think>

joy",101,153,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i would suggest volunteering to help people in need such as at the salvation army when you help others you learn to appreciate what you still have and feel worthwhile,joy,joy,"and feel worthwhile

Label:
assistant
<think>

</think>

The text describes the act of volunteering to help others, which leads to feelings of appreciation and feeling worthwhile. This positive emotional outcome, associated with altruism and self-worth, aligns most closely with **joy**. While it involves helping (which could be linked to love), the explicit description of the resulting positive emotional state (""appreciate,"" ""feel worthwhile"") points to joy as the primary classification among the given options.

Label: joy",111,143,254,1.5741917812483734,0.5645,0.5645,0.3941372477046873
i managed however to relax and enjoy the scenery feeling romantic and thoroughly enjoying our th anniversary cruise,love,joy,"Label:
assistant
<think>

</think>

joy",99,115,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i sometimes feel like a damaged product,sadness,sadness,"text:
i sometimes feel like a damaged product

Label:
assistant
<think>

</think>

sadness",88,126,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i woke up feeling fine,joy,joy,"label.

Input text:
i woke up feeling fine

Label:
assistant
<think>

</think>

joy",86,128,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i feel impatient with brian s prolonged assertion of his alien encounter but nobody other than the victim could truly relate to repercussion of being molested,anger,anger,anger,110,104,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i can cope with his presence without feeling distressed if i can force myself into a quiet and resigned friendship,fear,love,"assistant
<think>

</think>

The text describes a state of being ""resigned"" and the ability to cope without distress, implying a sense of acceptance and a lack of strong negative emotion like anger or fear. The tone is calm and accepting, which aligns best with the concept of love (in the sense of enduring affection or acceptance) among the given options, as it contrasts with the active negative emotions of sadness, anger, or fear.

Label: love",101,113,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i wasn t feeling well but no specific issue,joy,sadness,"wasn t feeling well but no specific issue

Label:
assistant
<think>

</think>

The text ""i wasn t feeling well but no specific issue"" describes a state of physical discomfort or illness without a clear cause. This state of being unwell, sick, or down typically aligns with the emotion of **sadness** (or potentially fear, but sadness is the standard classification for general malaise in this context). It does not fit joy, love, anger, or surprise.

Label: sadness",90,124,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i feel like an ungrateful ass a href http thisisntcuteanymore,sadness,sadness,"Label:
assistant
<think>

</think>

The text expresses self-deprecation (""ungrateful ass"") and dissatisfaction (""thisisntcuteanymore""), indicating a negative emotional state characterized by unhappiness or sorrow. Among the candidate labels, ""sadness"" best fits this sentiment.

Label: sadness",99,115,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i love how my customers leave the studio looking automatically refreshed and radiant and now with the product line everyone can feel gorgeous and confident,joy,joy,"<think>

</think>

The text expresses strong positive emotions, specifically using the phrase ""i love"" and describing feelings of being ""gorgeous and confident."" While it mentions ""love,"" the overall sentiment of the text is about happiness and satisfaction with the product's effect. Among the candidate labels, ""joy"" best captures the feeling of happiness and delight described.

Label: joy",106,108,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i feel they are frightened of fats,fear,fear,"text:
i feel they are frightened of fats

Label:
assistant
<think>

</think>

fear",88,126,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i gotta say i m feeling a little slutty here,love,joy,"feeling a little slutty here

Label:
assistant
<think>

</think>

The phrase ""feeling a little slutty"" is a colloquial expression often used to describe a state of feeling sexy, confident, or sexually liberated. In the context of the provided candidate labels (sadness, joy, love, anger, fear, surprise), this sentiment aligns most closely with positive emotions and excitement. While ""love"" is related to affection, ""joy"" best captures the feeling of happiness, excitement, and positive self-feeling associated with this expression.

Label: joy",92,122,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i feel like this is a way i can combine all of my creative outpourings into one thing,joy,joy,"assistant
<think>

</think>

The text expresses a positive sentiment about combining creative efforts into a single work. The phrase ""creative outpourings"" implies a strong, enthusiastic expression of self, and the desire to unify these elements suggests satisfaction and happiness with the idea. This aligns best with the label **joy**.

Label: joy",101,113,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i found myself looking at the clock and starting to feel irritated,anger,anger,"and starting to feel irritated

Label:
assistant
<think>

</think>

anger",93,121,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
im feeling just a little proud,joy,joy,"Input text:
im feeling just a little proud

Label:
assistant
<think>

</think>

joy",87,127,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i am back to feeling determined,joy,joy,"Input text:
i am back to feeling determined

Label:
assistant
<think>

</think>

The phrase ""i am back to feeling determined"" indicates a positive shift in mindset, resilience, and motivation. Among the candidate labels (sadness, joy, love, anger, fear, surprise), ""joy"" is the closest fit as it aligns with positive emotions and a sense of relief or happiness about regaining a strong state of mind. The other labels represent negative or neutral emotions that do not match the tone of the text.

Label: joy",87,127,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i am off on wednesday to a postgraduate open day but there will be plenty to write about the rest of the week i feel sure,joy,joy,joy,109,105,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i feel a little low about being in japan and i always feel pangs of guilt when i fail to appreciate my living situation and decisions,sadness,sadness,"</think>

sadness",108,106,214,1.2462450936254754,0.5645,0.5645,0.3941372477046873
i feel dirty watching this series and you can tell how the series is trying to induce false emotions in the viewer,sadness,anger,"is trying to induce false emotions in the viewer

Label:
assistant
<think>

</think>

anger",103,125,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i just sat there in my group feeling really depressed because my book just had to go missing at this time,sadness,sadness,"my book just had to go missing at this time

Label:
assistant
<think>

</think>

sadness",102,126,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i already feel him kicking my ribs making it harder to breath sometimes and taking over precious space where my stomach once was,joy,sadness,"over precious space where my stomach once was

Label:
assistant
<think>

</think>

sadness",104,124,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i am feeling irritated anxious which is often then i dont even like my kids touching me,anger,anger,"irritated anxious which is often then i dont even like my kids touching me

Label:
assistant
<think>

</think>

anger",98,130,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
ive been getting have been making me feel suspicious like its someone elses great work they are trying to get credit for,fear,anger,"work they are trying to get credit for

Label:
assistant
<think>

</think>

anger",104,124,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i decide that picking the easy route would get me nowhere and i feel like other people want me tortured so i follow the blue path,fear,anger,"i follow the blue path

Label:
assistant
<think>

</think>

anger",107,121,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i feel appalled that i took advantage of my old friend s kindness,anger,anger,"text:
i feel appalled that i took advantage of my old friend s kindness

Label:
assistant
<think>

</think>

anger",95,133,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
ive been feeling a bit messy but im hoping this fresh look will help me figure out a better way to deal,sadness,sadness,"help me figure out a better way to deal

Label:
assistant
<think>

</think>

The text expresses a desire to improve one's appearance (""fresh look"") to better handle a difficult situation (""figure out a better way to deal""). The phrase ""feeling a bit messy"" suggests a lack of confidence or emotional disarray, and the need to ""deal"" with something implies an underlying problem or distress. Among the candidate labels, this sentiment aligns most closely with sadness or distress, rather than positive emotions like joy or love, or reactive emotions like anger or fear.

Label: sadness",103,125,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i am really excited because i didnt really stand out a lot in high school i was just slightly above average and decently friendly and i feel like delivering this speech will be a cool legacy i can leave on the school,joy,joy,joy,124,104,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i wish i could do that chinese bite on my finger so you feel the pain miles away thing but upon some reflection perhaps that wouldnt be very considerate,love,sadness,"Label:
assistant
<think>

</think>

sadness",112,116,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i also tried after all that frustration when i was feeling none too energetic for more problems to work on the respirometry stuff which is going to be a huge nightmare,joy,anger,":
assistant
<think>

</think>

anger",114,114,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i feel even more determined to keep up our once per week tradition that my son started,joy,joy,"more determined to keep up our once per week tradition that my son started

Label:
assistant
<think>

</think>

The text expresses a strong sense of resolve and motivation (""determined"") to maintain a positive family tradition started by the speaker's son. This sentiment reflects happiness, pride, and a positive emotional state associated with family bonding. Among the candidate labels, ""joy"" best captures this positive and uplifting feeling.

Label: joy",98,130,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i feel the need to compensate with only the most perfect jacket as a topper to cover where my boobs do not fulfill their duties,joy,anger,"do not fulfill their duties

Label:
assistant
<think>

</think>

anger",107,121,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i could have expected in every way and i was feeling a bit overwhelmed at that point how quickly life changed in the past weeks,fear,sadness,"life changed in the past weeks

Label:
assistant
<think>

</think>

sadness",106,122,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i feel like it might just be ok,joy,joy,"step internally.
Output only one final label.

Input text:
i feel like it might just be ok

Label:
assistant
<think>

</think>

The phrase ""i feel like it might just be ok"" expresses a sense of relief, acceptance, and a return to a neutral or positive state after a period of uncertainty or distress. Among the candidate labels, this sentiment aligns most closely with **joy** (or a mild form of it, often categorized as positive/relief in simple classification tasks), as it indicates a lack of negative emotion like sadness, anger, or fear.

Label: joy",89,139,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i feel like these unfortunate events fit in with my thought quote i posted above,sadness,sadness,"i feel like these unfortunate events fit in with my thought quote i posted above

Label:
assistant
<think>

</think>

sadness",96,132,228,1.2325808238128957,0.5645,0.5645,0.3941372477046873
i am feeling so hyper and bouncy,joy,joy,"anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i am feeling so hyper and bouncy

Label:
assistant
<think>

</think>

joy",89,172,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i doubt that makes any sense to any one but me when i feel emotional the metaphors come tumbling out like a rock slide see,sadness,joy,"emotional the metaphors come tumbling out like a rock slide see

Label:
assistant
<think>

</think>

The text describes the speaker feeling ""emotional"" and experiencing metaphors coming out uncontrollably ""like a rock slide."" While the imagery of a rock slide can be chaotic or destructive, the context of the speaker feeling overwhelmed by intense emotion and the sudden, forceful release of thoughts is most commonly associated with a surge of strong positive feelings, such as overwhelming joy or excitement, in this specific phrasing. The other labels (sadness, anger, fear, surprise) do not fit the description of metaphors ""tumbling out"" as well as the concept of an emotional outburst driven by joy.

Label: joy",108,153,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i didnt want to feel any pain an hour later they decided to start that up and shortly after that they broke my water,sadness,anger,"hour later they decided to start that up and shortly after that they broke my water

Label:
assistant
<think>

</think>

anger",105,156,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i remember being appalled feeling personally insulted that they could have thought that i would listen to something as vulgar as the bee gees,anger,anger,"that i would listen to something as vulgar as the bee gees

Label:
assistant
<think>

</think>

anger",108,153,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i look at this photo i feel gentle and calm my makeup is still soft but its warmer and i feel it harmonizes better with the warm colours of these flowers,love,surprise,"better with the warm colours of these flowers

Label:
assistant
<think>

</think>

The text describes feelings of being ""gentle,"" ""calm,"" and notes that the makeup ""harmonizes better."" These descriptors indicate a state of peace and contentment rather than strong emotion like anger, fear, or surprise. While ""love"" can be associated with flowers, the primary emotional tone expressed here is one of tranquility and softness, which aligns most closely with sadness in the context of limited candidate labels (as joy implies high energy or excitement, and the others are clearly negative or intense). However, looking closer at the specific options: sadness, joy, love, anger, fear, surprise.

""Gentle",113,148,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i know i haven t met most of you in person but i feel so honored to be able to come together with you as we grow closer to god,joy,love,"come together with you as we grow closer to god

Label:
assistant
<think>

</think>

The text expresses feelings of honor, gratitude, and a sense of connection (""grow closer to god""). These emotions align most closely with the concept of love or deep appreciation among the given options. While ""joy"" is present, the specific sentiment of being honored and drawn together points more strongly to love.

Label: love",111,150,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
im feeling especially brave and tough ill have to tell the story of scattering his ashes,joy,joy,"final label.

Input text:
im feeling especially brave and tough ill have to tell the story of scattering his ashes

Label:
assistant
<think>

</think>

The text expresses a sense of bravery and toughness in the face of a difficult task (scattering ashes). While the subject matter involves loss (which might suggest sadness), the speaker's explicit emotional state is described as ""brave"" and ""tough,"" indicating a positive or resilient emotional tone rather than negative ones like sadness, anger, or fear. Among the provided options, this determination and strength align best with **joy** (often used in sentiment analysis to represent positive, uplifting, or determined states, especially when contrasted with the negative options).

Label: joy",97,164,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i still feel like im being punished,sadness,sadness,"love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i still feel like im being punished

Label:
assistant
<think>

</think>

sadness",88,173,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i feel nervous about leaving my kid with you,fear,fear,"fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel nervous about leaving my kid with you

Label:
assistant
<think>

</think>

fear",90,171,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i feel so contented with my job,joy,joy,"anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel so contented with my job

Label:
assistant
<think>

</think>

joy",89,172,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i feel furious at love because i really thought it was better than that,anger,anger,"Output only one final label.

Input text:
i feel furious at love because i really thought it was better than that

Label:
assistant
<think>

</think>

anger",95,166,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
ill get mopey about what occured in the past but the frequency of that has been decreasing in a logarythmic scale and even then its only when im feeling self doubtful which is also occuring less,fear,sadness,":
assistant
<think>

</think>

sadness",123,138,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i feel useful and valued and that is fundamental for me,joy,joy,"Think step by step internally.
Output only one final label.

Input text:
i feel useful and valued and that is fundamental for me

Label:
assistant
<think>

</think>

joy",92,169,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i actually was in a meeting last week where someone yelled at an older lady because her phone rang i felt terrible for her your boss treats you unfairly or in this case someone makes you feel you are not worth anything is only allowing those who offended to steal your joy,anger,sadness,sadness,133,128,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i don t have to go around questioning broads or feeling suspicious,fear,fear,"internally.
Output only one final label.

Input text:
i don t have to go around questioning broads or feeling suspicious

Label:
assistant
<think>

</think>

The text expresses a desire to stop feeling ""suspicious"" and questioning others, which implies a state of distrust or paranoia. In the context of the provided candidate labels (sadness, joy, love, anger, fear, surprise), suspicion and distrust are most closely aligned with **fear** (specifically fear of betrayal or harm). The speaker is relieved to be free from this anxious state.

Label: fear",94,167,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i am feeling bitchy this evening,anger,anger,"love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i am feeling bitchy this evening

Label:
assistant
<think>

</think>

anger",88,173,261,1.5018053903149848,0.5645,0.5645,0.3941372477046873
i feel so relaxed and happy and i have discovered that i love having projects that take a few months to do but in the end i will have an actual product to show for,joy,joy,"<think>

</think>

joy",116,133,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i like the fresh feeling of sweet he gave me,joy,joy,"final label.

Input text:
i like the fresh feeling of sweet he gave me

Label:
assistant
<think>

</think>

joy",91,158,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i feel so wiggy about everything maybe ill just drop my virtuous lib stance and join georgie porgie,joy,fear,"ie porgie

Label:
assistant
<think>

</think>

The text expresses a state of being ""wiggy"" (nervous, anxious, or unsettled) about everything. The speaker considers abandoning their usual stance (""virtuous lib stance"") due to this overwhelming feeling. This anxiety and lack of confidence align most closely with the emotion of fear (or anxiety), rather than joy, love, anger, or surprise.

Label: fear",105,144,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
ive posted ive been feeling the casual vibe when it comes to dressing,joy,joy,":
ive posted ive been feeling the casual vibe when it comes to dressing

Label:
assistant
<think>

</think>

The text describes a feeling of ""casual vibe"" and a relaxed state of mind regarding dressing. This sentiment aligns most closely with a positive, light-hearted emotion rather than strong negative or intense emotions like anger, fear, or sadness. Among the provided options, ""joy"" best captures the positive and relaxed tone implied by ""casual vibe.""

Label: joy",94,155,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i ended the podcast feeling not depressed exactly but like i still didn t have a concrete answer for how to strike that balance that self help authors love to talk about,sadness,sadness,"assistant
<think>

</think>

The text expresses a sense of lingering uncertainty and dissatisfaction with the current state of affairs (""didn't have a concrete answer,"" ""still didn't have""). While the speaker explicitly rules out ""depressed,"" the sentiment of being stuck, lacking clarity, and feeling unfulfilled aligns most closely with the emotion of **sadness** among the provided options. It lacks the intensity of anger, the positivity of joy or love, the threat of fear, or the suddenness of surprise.

Label: sadness",113,136,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
im not sure why but im just feeling delicate,love,sadness,"only one final label.

Input text:
im not sure why but im just feeling delicate

Label:
assistant
<think>

</think>

sadness",90,159,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i feel the vile rising in my throat flipping up the lid on the toilet to let it out,anger,anger,"the lid on the toilet to let it out

Label:
assistant
<think>

</think>

anger",100,149,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
i can feel the rebellious spirit already,anger,anger,"Output only one final label.

Input text:
i can feel the rebellious spirit already

Label:
assistant
<think>

</think>

The phrase ""rebellious spirit"" implies a strong sense of defiance, resistance against authority, or a desire to break rules. In the context of the provided candidate labels (sadness, joy, love, anger, fear, surprise), this sentiment aligns most closely with **anger**. Rebellion is often driven by frustration, indignation, or a hostile reaction to perceived oppression or control, which are emotions associated with anger. While it can sometimes be associated with a sense of freedom (joy), the core definition of rebellion in this context is an act of defiance, which is an aggressive or confrontational emotion.

Label: anger",89,160,249,1.5405832731266855,0.5645,0.5645,0.3941372477046873
