Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sc_raw_samples,sc_parsed_samples
"text1: "" they were an inspirational couple , selfless and courageous , "" said the oscar-winning film director . text2: he said : “ they were an inspirational couple , selfless and courageous .",3.0,2.0,""" said the oscar-winning film director . text2: he said : “ they were an inspirational couple , selfless and courageous .

Score:
4.5",540,790,1330,0.5184223608121101,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""\"" said the oscar-winning film director . text2: he said : “ they were an inspirational couple , selfless and courageous .\n\nScore:\n4.5"", ""\"" said the oscar-winning film director . text2: he said : “ they were an inspirational couple , selfless and courageous .\n\nScore:\n3.5"", ""\"" said the oscar-winning film director . text2: he said : “ they were an inspirational couple , selfless and courageous .\n\nScore:\nScore: 4.5"", ""\"" said the oscar-winning film director . text2: he said : “ they were an inspirational couple , selfless and courageous .\n\nScore:\n3.5"", ""\"" said the oscar-winning film director . text2: he said : “ they were an inspirational couple , selfless and courageous .\n\nScore:\n3.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
text1: we believe the report is fully consistent with what the courts have ruled ... that the department 's actions are fully within the law . text2: comstock said several federal courts have ruled that the detentions are fully within the law .,2.667,2.0,"the law . text2: comstock said several federal courts have ruled that the detentions are fully within the law .

Score:
4.0",580,175,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""the law . text2: comstock said several federal courts have ruled that the detentions are fully within the law .\n\nScore:\n4.0"", ""the law . text2: comstock said several federal courts have ruled that the detentions are fully within the law .\n\nScore:\n4.0"", ""the law . text2: comstock said several federal courts have ruled that the detentions are fully within the law .\n\nScore:\nScore: 4.5"", ""the law . text2: comstock said several federal courts have ruled that the detentions are fully within the law .\n\nScore:\nScore: 4.5"", ""the law . text2: comstock said several federal courts have ruled that the detentions are fully within the law .\n\nScore:\n4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: a second victim , michael walker , 23 , was struck in the torso , the bullet perforating his lung . text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .",2.2,2.0,"lung . text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .

Score:
Score: 3.5",575,180,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""lung . text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .\n\nScore:\nScore: 3.5"", ""lung . text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .\n\nScore:\nScore: 3.5"", ""lung . text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .\n\nScore:\n3.5"", ""lung . text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .\n\nScore:\n3.5"", ""lung . text2: the other victim , michael walker , of 550 barbey street , was struck in the neck .\n\nScore:\nScore: 2.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: about 25 governments have signed in the last four months , about half of those in the last three weeks . text2: according to the state department list , about 25 nations have signed bilateral agreements in the past four months , about half in the past three weeks .",3.2,4.5,"signed bilateral agreements in the past four months , about half in the past three weeks .

Score:
Score: 4.5",615,140,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""signed bilateral agreements in the past four months , about half in the past three weeks .\n\nScore:\nScore: 4.5"", ""signed bilateral agreements in the past four months , about half in the past three weeks .\n\nScore:\nScore: 4.5"", ""signed bilateral agreements in the past four months , about half in the past three weeks .\n\nScore:\nScore: 4.5"", ""signed bilateral agreements in the past four months , about half in the past three weeks .\n\nScore:\nScore: 4.5"", ""signed bilateral agreements in the past four months , about half in the past three weeks .\n\nScore:\nScore: 4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
"text1: in an interview , healey , who is a criminologist , acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment . text2: in an interview , ms. healey , who is a criminologist , said many lawmakers here and across the country shared a wariness toward capital punishment .",4.6,4.5,"toward capital punishment .

Score:
Score: 4.5",680,75,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""toward capital punishment .\n\nScore:\nScore: 4.5"", ""toward capital punishment .\n\nScore:\nScore: 4.5"", ""toward capital punishment .\n\nScore:\n4.5"", ""toward capital punishment .\n\nScore:\nScore: 4.5"", ""toward capital punishment .\n\nScore:\n4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
"text1: franklin county judge-executive teresa barton said a firefighter was struck by lightning and was taken to the frankfort regional medical center . text2: a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .",3.2,4.0,"a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .

Score:
Score: 4.0",600,155,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .\n\nScore:\nScore: 4.0"", ""a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .\n\nScore:\n4.5"", ""a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .\n\nScore:\n3.5"", ""a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .\n\nScore:\n4.5"", ""a county firefighter , was struck by lightning and was in stable condition at frankfort regional medical center .\n\nScore:\n3.5""]","[4.0, 4.5, 3.5, 4.5, 3.5]"
"text1: police spokesman brig. gen. edward aritonang confirmed saturday that another two had been arrested , one in jakarta and another in magelang , central java . text2: brigadier general edward aritonang , a police spokesman , confirmed yesterday that another two had been arrested , one in jakarta and another in magelang , central java .",5.0,4.4,4.5,715,40,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""4.5"", ""4.5"", ""4.5"", ""4.5"", ""4.0""]","[4.5, 4.5, 4.5, 4.5, 4.0]"
text1: federal judge william barbour said tuesday he imposed the maximum sentence because avants showed no remorse in the brutal slaying . text2: u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .,3.6,4.3,"u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .

Score:
Score: 4.5",595,160,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .\n\nScore:\nScore: 4.5"", ""u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .\n\nScore:\nScore: 4.5"", ""u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .\n\nScore:\n3.5"", ""u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .\n\nScore:\nScore: 4.5"", ""u.s. district judge william barbour said he imposed the maximum because avants showed no remorse .\n\nScore:\nScore: 4.5""]","[4.5, 4.5, 3.5, 4.5, 4.5]"
"text1: indeed , mr. weill , a self-described workaholic , said he planned to remain very involved in the company . text2: still , mr. weill will remain very much a power at the company .",3.2,2.0,"to remain very involved in the company . text2: still , mr. weill will remain very much a power at the company .

Score:
3.5",565,190,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""to remain very involved in the company . text2: still , mr. weill will remain very much a power at the company .\n\nScore:\n3.5"", ""to remain very involved in the company . text2: still , mr. weill will remain very much a power at the company .\n\nScore:\nScore: 3.5"", ""to remain very involved in the company . text2: still , mr. weill will remain very much a power at the company .\n\nScore:\n3.0"", ""to remain very involved in the company . text2: still , mr. weill will remain very much a power at the company .\n\nScore:\nScore: 4.0"", ""to remain very involved in the company . text2: still , mr. weill will remain very much a power at the company .\n\nScore:\nScore: 4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
text1: about 120 potential jurors were being asked to complete a lengthy questionnaire . text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .,3.2,2.0,"potential jurors were being asked to complete a lengthy questionnaire . text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .

Score:
4.5",530,225,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""potential jurors were being asked to complete a lengthy questionnaire . text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .\n\nScore:\n4.5"", ""potential jurors were being asked to complete a lengthy questionnaire . text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .\n\nScore:\n3.5"", ""potential jurors were being asked to complete a lengthy questionnaire . text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .\n\nScore:\n4.5"", ""potential jurors were being asked to complete a lengthy questionnaire . text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .\n\nScore:\nScore: 4.0"", ""potential jurors were being asked to complete a lengthy questionnaire . text2: the jurors were taken into the courtroom in groups of 40 and asked to fill out a questionnaire .\n\nScore:\n4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: five alternate jurors were also chosen , with a final one set to be selected friday morning from the panel . text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .",4.6,2.0,"set to be selected friday morning from the panel . text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .

Score:
Score: 4.5",550,205,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""set to be selected friday morning from the panel . text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .\n\nScore:\nScore: 4.5"", ""set to be selected friday morning from the panel . text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .\n\nScore:\n3.5"", ""set to be selected friday morning from the panel . text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .\n\nScore:\nScore: 4.0"", ""set to be selected friday morning from the panel . text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .\n\nScore:\n3.5"", ""set to be selected friday morning from the panel . text2: five alternate jurors also were selected , with a sixth alternate to be picked on friday .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: gregory parseghian , a former investment banker , was appointed chief executive . text2: greg parseghian was appointed the new chief executive .",3.8,1.0,".

Text pair:
text1: gregory parseghian , a former investment banker , was appointed chief executive . text2: greg parseghian was appointed the new chief executive .

Score:
4.0",505,250,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["".\n\nText pair:\ntext1: gregory parseghian , a former investment banker , was appointed chief executive . text2: greg parseghian was appointed the new chief executive .\n\nScore:\n4.0"", "".\n\nText pair:\ntext1: gregory parseghian , a former investment banker , was appointed chief executive . text2: greg parseghian was appointed the new chief executive .\n\nScore:\n4.0"", "".\n\nText pair:\ntext1: gregory parseghian , a former investment banker , was appointed chief executive . text2: greg parseghian was appointed the new chief executive .\n\nScore:\nScore: 4.5"", "".\n\nText pair:\ntext1: gregory parseghian , a former investment banker , was appointed chief executive . text2: greg parseghian was appointed the new chief executive .\n\nScore:\n4.5"", "".\n\nText pair:\ntext1: gregory parseghian , a former investment banker , was appointed chief executive . text2: greg parseghian was appointed the new chief executive .\n\nScore:\nScore: 4.0""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
text1: the california farm bureau did not immediately return calls seeking comment . text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .,3.8,1.0,"pair:
text1: the california farm bureau did not immediately return calls seeking comment . text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .

Score:
4.5",510,245,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""pair:\ntext1: the california farm bureau did not immediately return calls seeking comment . text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .\n\nScore:\n4.5"", ""pair:\ntext1: the california farm bureau did not immediately return calls seeking comment . text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .\n\nScore:\n4.0"", ""pair:\ntext1: the california farm bureau did not immediately return calls seeking comment . text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .\n\nScore:\n4.5"", ""pair:\ntext1: the california farm bureau did not immediately return calls seeking comment . text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .\n\nScore:\n3.5"", ""pair:\ntext1: the california farm bureau did not immediately return calls seeking comment . text2: the california farm bureau did not immediately have an official response to tuesday 's ruling .\n\nScore:\n4.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: the report cites the marriage of the alleged operational commander of the bali bombings , mukhlas , to farida , a "" highly cosmopolitan and well-educated young woman "" . text2: the report cites the marriage of the alleged operational commander of the bali bombings , mukhlas , as an example of how ji uses marriage to grow .",3.4,3.8,":
Score: 4.0",705,50,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["":\nScore: 3.5"", "":\n4.5"", "":\nScore: 4.0"", "":\n3.5"", "":\n3.5""]","[3.5, 4.5, 4.0, 3.5, 3.5]"
text1: the cradle of liberty council isn 't the first one to buck the national group 's stance . text2: philadelphia 's council is not the first to defy the national policy .,3.4,2.0,"'t the first one to buck the national group 's stance . text2: philadelphia 's council is not the first to defy the national policy .

Score:
3.0",540,215,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""'t the first one to buck the national group 's stance . text2: philadelphia 's council is not the first to defy the national policy .\n\nScore:\n3.0"", ""'t the first one to buck the national group 's stance . text2: philadelphia 's council is not the first to defy the national policy .\n\nScore:\nScore: 4.5"", ""'t the first one to buck the national group 's stance . text2: philadelphia 's council is not the first to defy the national policy .\n\nScore:\n3.5"", ""'t the first one to buck the national group 's stance . text2: philadelphia 's council is not the first to defy the national policy .\n\nScore:\nScore: 4.5"", ""'t the first one to buck the national group 's stance . text2: philadelphia 's council is not the first to defy the national policy .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: but the prime minister told the bbc he wasn 't bothered by polls and that he would continue to do what he believed to be right . text2: he said he wasn 't bothered by polls and that he would continue to do what he believed to be right , in both foreign and domestic policy .",3.4,4.1,"be right , in both foreign and domestic policy .

Score:
Score: 4.5",650,105,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""be right , in both foreign and domestic policy .\n\nScore:\nScore: 4.5"", ""be right , in both foreign and domestic policy .\n\nScore:\nScore: 4.5"", ""be right , in both foreign and domestic policy .\n\nScore:\n3.5"", ""be right , in both foreign and domestic policy .\n\nScore:\n3.5"", ""be right , in both foreign and domestic policy .\n\nScore:\n4.5""]","[4.5, 4.5, 3.5, 3.5, 4.5]"
text1: gen. sattler heads a combined joint task force based on ship in the gulf of aden and the indian ocean . text2: general sattler heads a combined joint task force aboard the command ship mount whitney .,3.6,2.0,"the indian ocean . text2: general sattler heads a combined joint task force aboard the command ship mount whitney .

Score:
3.5",575,180,755,0.08975411818755674,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""the indian ocean . text2: general sattler heads a combined joint task force aboard the command ship mount whitney .\n\nScore:\n3.5"", ""the indian ocean . text2: general sattler heads a combined joint task force aboard the command ship mount whitney .\n\nScore:\nScore: 4.5"", ""the indian ocean . text2: general sattler heads a combined joint task force aboard the command ship mount whitney .\n\nScore:\n3.5"", ""the indian ocean . text2: general sattler heads a combined joint task force aboard the command ship mount whitney .\n\nScore:\nScore: 4.5"", ""the indian ocean . text2: general sattler heads a combined joint task force aboard the command ship mount whitney .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: "" it ' ' s absurd , "" funny cide 's trainer barclay tagg said . text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations "" ridiculous . """,3.6,2.0,"clay tagg said . text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations "" ridiculous . ""

Score:
Score: 3.5",575,210,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""clay tagg said . text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations \"" ridiculous . \""\n\nScore:\nScore: 3.5"", ""clay tagg said . text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations \"" ridiculous . \""\n\nScore:\n3.5"", ""clay tagg said . text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations \"" ridiculous . \""\n\nScore:\n3.0"", ""clay tagg said . text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations \"" ridiculous . \""\n\nScore:\nScore: 4.0"", ""clay tagg said . text2: meanwhile , funny cide 's trainer , barclay tagg , called the allegations \"" ridiculous . \""\n\nScore:\nScore: 4.0""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
text1: the panel ordered the commerce department to issue revised figures for the duties within 60 days . text2: it called on the commerce department to respond within 60 days .,2.6,1.0,"numeric score.

Text pair:
text1: the panel ordered the commerce department to issue revised figures for the duties within 60 days . text2: it called on the commerce department to respond within 60 days .

Score:
Score: 4.0",515,270,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""numeric score.\n\nText pair:\ntext1: the panel ordered the commerce department to issue revised figures for the duties within 60 days . text2: it called on the commerce department to respond within 60 days .\n\nScore:\nScore: 4.0"", ""numeric score.\n\nText pair:\ntext1: the panel ordered the commerce department to issue revised figures for the duties within 60 days . text2: it called on the commerce department to respond within 60 days .\n\nScore:\n3.5"", ""numeric score.\n\nText pair:\ntext1: the panel ordered the commerce department to issue revised figures for the duties within 60 days . text2: it called on the commerce department to respond within 60 days .\n\nScore:\nScore: 4.0"", ""numeric score.\n\nText pair:\ntext1: the panel ordered the commerce department to issue revised figures for the duties within 60 days . text2: it called on the commerce department to respond within 60 days .\n\nScore:\nScore: 3.5"", ""numeric score.\n\nText pair:\ntext1: the panel ordered the commerce department to issue revised figures for the duties within 60 days . text2: it called on the commerce department to respond within 60 days .\n\nScore:\nScore: 4.0""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: wall street analysts had expected 22 cents a share , according to thomson first call . text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .",2.2,2.0,"according to thomson first call . text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .

Score:
4.5",565,220,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""according to thomson first call . text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .\n\nScore:\n4.5"", ""according to thomson first call . text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .\n\nScore:\nScore: 3.5"", ""according to thomson first call . text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .\n\nScore:\n3.5"", ""according to thomson first call . text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .\n\nScore:\n3.5"", ""according to thomson first call . text2: the results were 3 cents a share lower than the forecast of analysts surveyed by thomson first call .\n\nScore:\nScore: 3.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
text1: the legal ruling follows three days of intense speculation hewlett-packard co. may be bidding for the company . text2: the legal ruling follows three days of wild volatility in rim 's stock over speculation that pc giant hewlett-packard co. may be bidding for the company .,3.6,4.1,"speculation that pc giant hewlett-packard co. may be bidding for the company .

Score:
4.5",640,145,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""speculation that pc giant hewlett-packard co. may be bidding for the company .\n\nScore:\n4.5"", ""speculation that pc giant hewlett-packard co. may be bidding for the company .\n\nScore:\n3.5"", ""speculation that pc giant hewlett-packard co. may be bidding for the company .\n\nScore:\n3.5"", ""speculation that pc giant hewlett-packard co. may be bidding for the company .\n\nScore:\nScore: 4.5"", ""speculation that pc giant hewlett-packard co. may be bidding for the company .\n\nScore:\n4.5""]","[4.5, 3.5, 3.5, 4.5, 4.5]"
"text1: last year , cuban officials said none of nearly two dozen nominated cuban musicians received u.s. visas on time to attend the grammys in los angeles . text2: cuban officials said that last year none of about two dozen nominated cuban musicians received u.s. visas in time to attend the latin grammys .",3.8,4.5,". visas in time to attend the latin grammys .

Score:
4.5",675,110,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["". visas in time to attend the latin grammys .\n\nScore:\n4.5"", "". visas in time to attend the latin grammys .\n\nScore:\nScore: 4.5"", "". visas in time to attend the latin grammys .\n\nScore:\nScore: 4.5"", "". visas in time to attend the latin grammys .\n\nScore:\nScore: 4.5"", "". visas in time to attend the latin grammys .\n\nScore:\nScore: 4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
text1: the findings were published in the july 1 issue of the annals of internal medicine . text2: the findings are being published today in the annals of internal medicine .,3.8,1.0,"pair:
text1: the findings were published in the july 1 issue of the annals of internal medicine . text2: the findings are being published today in the annals of internal medicine .

Score:
3.5",525,260,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""pair:\ntext1: the findings were published in the july 1 issue of the annals of internal medicine . text2: the findings are being published today in the annals of internal medicine .\n\nScore:\n3.5"", ""pair:\ntext1: the findings were published in the july 1 issue of the annals of internal medicine . text2: the findings are being published today in the annals of internal medicine .\n\nScore:\nScore: 4.0"", ""pair:\ntext1: the findings were published in the july 1 issue of the annals of internal medicine . text2: the findings are being published today in the annals of internal medicine .\n\nScore:\n4.0"", ""pair:\ntext1: the findings were published in the july 1 issue of the annals of internal medicine . text2: the findings are being published today in the annals of internal medicine .\n\nScore:\n3.5"", ""pair:\ntext1: the findings were published in the july 1 issue of the annals of internal medicine . text2: the findings are being published today in the annals of internal medicine .\n\nScore:\n4.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
text1: the measures could be taken up by the full senate as early as friday . text2: ratliff said he hopes to bring the two measures to the full senate by friday .,4.0,1.0,"pair:
text1: the measures could be taken up by the full senate as early as friday . text2: ratliff said he hopes to bring the two measures to the full senate by friday .

Score:
3.5",525,260,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""pair:\ntext1: the measures could be taken up by the full senate as early as friday . text2: ratliff said he hopes to bring the two measures to the full senate by friday .\n\nScore:\n3.5"", ""pair:\ntext1: the measures could be taken up by the full senate as early as friday . text2: ratliff said he hopes to bring the two measures to the full senate by friday .\n\nScore:\n3.5"", ""pair:\ntext1: the measures could be taken up by the full senate as early as friday . text2: ratliff said he hopes to bring the two measures to the full senate by friday .\n\nScore:\n3.5"", ""pair:\ntext1: the measures could be taken up by the full senate as early as friday . text2: ratliff said he hopes to bring the two measures to the full senate by friday .\n\nScore:\n4.0"", ""pair:\ntext1: the measures could be taken up by the full senate as early as friday . text2: ratliff said he hopes to bring the two measures to the full senate by friday .\n\nScore:\n4.0""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: enron spokesman eric thode declined to comment on the mediation order . text2: "" we think it 's great news , "" said enron spokesman eric thode .",1.733,1.0,"text1: enron spokesman eric thode declined to comment on the mediation order . text2: "" we think it 's great news , "" said enron spokesman eric thode .

Score:
Score: 3.5",530,255,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""text1: enron spokesman eric thode declined to comment on the mediation order . text2: \"" we think it 's great news , \"" said enron spokesman eric thode .\n\nScore:\nScore: 3.5"", ""text1: enron spokesman eric thode declined to comment on the mediation order . text2: \"" we think it 's great news , \"" said enron spokesman eric thode .\n\nScore:\n3.5"", ""text1: enron spokesman eric thode declined to comment on the mediation order . text2: \"" we think it 's great news , \"" said enron spokesman eric thode .\n\nScore:\n3.5"", ""text1: enron spokesman eric thode declined to comment on the mediation order . text2: \"" we think it 's great news , \"" said enron spokesman eric thode .\n\nScore:\n3.5"", ""text1: enron spokesman eric thode declined to comment on the mediation order . text2: \"" we think it 's great news , \"" said enron spokesman eric thode .\n\nScore:\nScore: 3.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
text1: labor department analysts think the payroll statistics from the survey of businesses provide a more accurate picture of the economy because the survey figures are based on a larger sample . text2: the analysts said they believe the payroll statistics provide a more accurate picture of the economy because they are based on a larger sample .,4.0,4.2,"statistics provide a more accurate picture of the economy because they are based on a larger sample .

Score:
4.0",640,145,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""statistics provide a more accurate picture of the economy because they are based on a larger sample .\n\nScore:\n4.0"", ""statistics provide a more accurate picture of the economy because they are based on a larger sample .\n\nScore:\nScore: 4.5"", ""statistics provide a more accurate picture of the economy because they are based on a larger sample .\n\nScore:\nScore: 4.5"", ""statistics provide a more accurate picture of the economy because they are based on a larger sample .\n\nScore:\n4.5"", ""statistics provide a more accurate picture of the economy because they are based on a larger sample .\n\nScore:\n3.5""]","[4.0, 4.5, 4.5, 4.5, 3.5]"
text1: the parents want her kept alive ; her husband says she never wanted to be kept alive artificially . text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .,2.8,2.0,"parents want her kept alive ; her husband says she never wanted to be kept alive artificially . text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .

Score:
3.0",540,245,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""parents want her kept alive ; her husband says she never wanted to be kept alive artificially . text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .\n\nScore:\n3.0"", ""parents want her kept alive ; her husband says she never wanted to be kept alive artificially . text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .\n\nScore:\nScore: 4.5"", ""parents want her kept alive ; her husband says she never wanted to be kept alive artificially . text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .\n\nScore:\n3.5"", ""parents want her kept alive ; her husband says she never wanted to be kept alive artificially . text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .\n\nScore:\n3.0"", ""parents want her kept alive ; her husband says she never wanted to be kept alive artificially . text2: michael schiavo has argued that his wife never wanted to be kept alive artificially .\n\nScore:\n3.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: earlier , he told france inter-radio , "" i think we can now qualify what is happening as a genuine epidemic . "" text2: "" i think we can now qualify what is happening as a genuine epidemic , "" health minister jean-francois mattei said on france inter radio .",3.2,4.0,"as a genuine epidemic , "" health minister jean-francois mattei said on france inter radio .

Score:
4.0",630,155,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""as a genuine epidemic , \"" health minister jean-francois mattei said on france inter radio .\n\nScore:\nScore: 4.5"", ""as a genuine epidemic , \"" health minister jean-francois mattei said on france inter radio .\n\nScore:\n3.5"", ""as a genuine epidemic , \"" health minister jean-francois mattei said on france inter radio .\n\nScore:\n4.0"", ""as a genuine epidemic , \"" health minister jean-francois mattei said on france inter radio .\n\nScore:\n3.5"", ""as a genuine epidemic , \"" health minister jean-francois mattei said on france inter radio .\n\nScore:\nScore: 4.5""]","[4.5, 3.5, 4.0, 3.5, 4.5]"
"text1: terri schiavo , 39 , is expected to die sometime in the next two weeks in the tampa-area hospice where she has spent the past several years . text2: terri schiavo , 39 , underwent the procedure at the tampa bay area hospice where she has been living for several years , said her father , bob schindler .",1.8,3.9,".

Score:
3.5",725,60,785,0.09173571762585198,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["".\n\nScore:\n3.5"", "".\n\nScore:\nScore: 4.5"", "".\n\nScore:\n4.5"", "".\n\nScore:\n3.5"", "".\n\nScore:\n3.5""]","[3.5, 4.5, 4.5, 3.5, 3.5]"
