Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,rouge1,rouge2,rougeL
afp world economic news summary,"al-qaeda in iraq appointed a militant named sheikh abu hamza UNK to succeed jordanian-born abu musab al-zarqawi who was killed in a us air strike , in an internet message posted monday .","by step internally.
Output only the final expanded text.

Input:
afp world economic news summary

Expanded text:
The Agence France-Presse (AFP) provides a comprehensive summary of the latest world economic news. This summary is designed to offer readers a concise yet informative overview of the global economic landscape. It includes key developments, market trends, and economic forecasts from various regions around the world.","by step internally.
Output only the final expanded text.

Input:
afp world economic news summary

Expanded text:
The Agence France-Presse (AFP) provides a comprehensive summary of the latest world economic news. This summary is designed to offer readers a concise yet informative overview of the global economic landscape. It includes key developments, market trends, and economic forecasts from various regions around the world.",56,152,208,0.25322195712396933,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
rosicky double gives czechs winning start by jim slater UNK picture UNK UNK bruckner and arena UNK,tomas rosicky scored twice as the czech republic enjoyed an impressive #-# victory over the united states in their world cup opener on monday .,"text:
In a thrilling display of skill and determination, the Czech national football team was provided with a winning start by none other than the exceptional forward, Tomas Rosicky. His remarkable double strike not only electrified the crowd but also set the tone for the Czechs' dominating performance.

The match was vividly captured by the renowned sports journalist, Jim Slater. Slater's detailed account of the match, including the pivotal role played by Rosicky, was brought to life through his vivid and engaging prose.

The match was further immortalized through the lens of a talented photographer, whose UNK picture captured the raw emotion and intensity of the moment.

The","text:
In a thrilling display of skill and determination, the Czech national football team was provided with a winning start by none other than the exceptional forward, Tomas Rosicky. His remarkable double strike not only electrified the crowd but also set the tone for the Czechs' dominating performance.

The match was vividly captured by the renowned sports journalist, Jim Slater. Slater's detailed account of the match, including the pivotal role played by Rosicky, was brought to life through his vivid and engaging prose.

The match was further immortalized through the lens of a talented photographer, whose UNK picture captured the raw emotion and intensity of the moment.

The",77,131,208,0.25322195712396933,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
UNK awards crown their prince by giles hewitt,"billionaire basketball team owner mark cuban was a no show , but the head of unicef made it and pop star prince rounded off the evening by throwing a guitar over his head .",".

Input:
UNK awards crown their prince by giles hewitt

Expanded text:
The UNK Awards, a prestigious accolade within the realm of UNK, have recently bestowed their highest honor upon a distinguished prince. This honor was presented by the esteemed author and critic, Giles Hewitt, whose insightful words and unwavering dedication to the arts have earned him a place among the most respected figures in the literary world.",".

Input:
UNK awards crown their prince by giles hewitt

Expanded text:
The UNK Awards, a prestigious accolade within the realm of UNK, have recently bestowed their highest honor upon a distinguished prince. This honor was presented by the esteemed author and critic, Giles Hewitt, whose insightful words and unwavering dedication to the arts have earned him a place among the most respected figures in the literary world.",61,147,208,0.25322195712396933,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
credit agricole announces #.#-billion-euro bid for greek bank emporiki,"french bank credit agricole launched on tuesday a public cash offer to buy the ## percent of emporiki bank it does not already own , in a bid valuing the greek group at #.# billion euros -lrb- #.# billion dollars -rrb- .","greek bank emporiki

Expanded text:
Credit Agricole, a prominent financial institution, has recently made a significant announcement. The company has revealed its intention to launch a substantial bid, valued at approximately #.#-billion euros, for the acquisition of a significant stake in the Greek bank Emporiki. This strategic move by Credit Agricole is expected to bolster its presence in the Greek financial market and to contribute to the ongoing recovery efforts in the region.","greek bank emporiki

Expanded text:
Credit Agricole, a prominent financial institution, has recently made a significant announcement. The company has revealed its intention to launch a substantial bid, valued at approximately #.#-billion euros, for the acquisition of a significant stake in the Greek bank Emporiki. This strategic move by Credit Agricole is expected to bolster its presence in the Greek financial market and to contribute to the ongoing recovery efforts in the region.",69,139,208,0.25322195712396933,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
bush backs iraqi pm on surprise baghdad visit by paul richards UNK picture UNK includes pool copy UNK detail UNK,us president george w. bush flew into baghdad tuesday on a surprise five hour visit to back the new government of iraqi prime minister nuri al-maliki in its fight against the raging insurgency .,"In a significant display of support, former President George W. Bush recently endorsed the Prime Minister of Iraq during an unexpected visit to Baghdad. Accompanying Bush on this surprise trip was Paul Richards, a representative from the United Nations. The visit was captured in a UNK picture, which included a pool copy. The UNK detail provided further insight into the events of the day.","In a significant display of support, former President George W. Bush recently endorsed the Prime Minister of Iraq during an unexpected visit to Baghdad. Accompanying Bush on this surprise trip was Paul Richards, a representative from the United Nations. The visit was captured in a UNK picture, which included a pool copy. The UNK detail provided further insight into the events of the day.",80,128,208,0.25322195712396933,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
notre dame cathedral square to be named after john paul ii,"the open square in front of the french capital 's famed notre dame cathedral will be renamed after late pope john paul ii , the city council decided tuesday .",":
notre dame cathedral square to be named after john paul ii

Expanded text:
The Notre Dame Cathedral Square, a historic and culturally significant area, is set to undergo a significant renaming. The square, which has long been a gathering place for both locals and visitors, will now be known as the John Paul II Square.

This renaming is a tribute to the legacy of Pope John Paul II, who was known for his dedication to peace, justice, and the spiritual well-being of humanity. The renaming of the Notre Dame Cathedral Square to the John Paul II Square is thus a fitting recognition of the profound impact that Pope John Paul II had on the world.",":
notre dame cathedral square to be named after john paul ii

Expanded text:
The Notre Dame Cathedral Square, a historic and culturally significant area, is set to undergo a significant renaming. The square, which has long been a gathering place for both locals and visitors, will now be known as the John Paul II Square.

This renaming is a tribute to the legacy of Pope John Paul II, who was known for his dedication to peace, justice, and the spiritual well-being of humanity. The renaming of the Notre Dame Cathedral Square to the John Paul II Square is thus a fitting recognition of the profound impact that Pope John Paul II had on the world.",62,146,208,0.25322195712396933,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
somali warlords stronghold tense after us-backed militia chiefs flee,"the somali town of jowhar , the last stronghold of the us-backed warlords , on wednesday girded for new clashes after three powerful militia chiefs fled the township as their enemies were reportedly within striking distance , residents said .","text:
In the heart of Somalia, the atmosphere in the warlords' stronghold had become increasingly tense. This heightened tension was a direct result of the recent departure of the US-backed militia chiefs. As these influential figures fled the area, the power vacuum they left behind was palpable, and the once-secure stronghold now felt like a powder keg waiting to explode.","text:
In the heart of Somalia, the atmosphere in the warlords' stronghold had become increasingly tense. This heightened tension was a direct result of the recent departure of the US-backed militia chiefs. As these influential figures fled the area, the power vacuum they left behind was palpable, and the once-secure stronghold now felt like a powder keg waiting to explode.",62,96,158,0.7202322512530372,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
press lambasts sorry french display,"the french press on wednesday were typically scathing in their assessment of les bleus ' performance in their opening world cup match , a #-# draw with switzerland .","asts sorry french display

Expanded text:
In a scathing critique, Press lambasts the French display with a heartfelt apology. The analysis delves into the various aspects of the French display, pinpointing areas where the performance fell short of expectations.

The apology, while sincere, does not absolve the French display of its shortcomings. Press's critique is a call to action for the French display, urging them to address the issues raised and to strive for excellence in their future performances.","asts sorry french display

Expanded text:
In a scathing critique, Press lambasts the French display with a heartfelt apology. The analysis delves into the various aspects of the French display, pinpointing areas where the performance fell short of expectations.

The apology, while sincere, does not absolve the French display of its shortcomings. Press's critique is a call to action for the French display, urging them to address the issues raised and to strive for excellence in their future performances.",56,102,158,0.7202322512530372,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
algerian press freedom at risk despite editor 's release UNK picture,"press freedom in algeria remains at risk despite the release on wednesday of prominent newspaper editor mohamed UNK after a two-year prison sentence , human rights organizations said .","The Algerian press freedom is currently under threat, despite the recent release of an editor. This situation has been further complicated by the mysterious disappearance of a United Nations (UNK) photograph that was meant to document the state of press freedom in Algeria.","The Algerian press freedom is currently under threat, despite the recent release of an editor. This situation has been further complicated by the mysterious disappearance of a United Nations (UNK) photograph that was meant to document the state of press freedom in Algeria.",65,93,158,0.7202322512530372,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154
nalbandian optimistic for wimbledon fitness,world number three david nalbandian said wednesday that he was optimistic of being fit to compete in wimbledon after being forced to retire injured in the french open semi-finals last week .,"imbledon fitness

Expanded text:
Nalbandian, the seasoned tennis player, has expressed a positive outlook for his fitness level as he prepares for the prestigious Wimbledon tournament. With a history of remarkable performances on the court, Nalbandian's optimism is not unfounded. His dedication to physical conditioning and technical skill has been evident throughout his career. As he gears up for Wimbledon, Nalbandian's focus on maintaining peak fitness is a testament to his commitment to the sport.","imbledon fitness

Expanded text:
Nalbandian, the seasoned tennis player, has expressed a positive outlook for his fitness level as he prepares for the prestigious Wimbledon tournament. With a history of remarkable performances on the court, Nalbandian's optimism is not unfounded. His dedication to physical conditioning and technical skill has been evident throughout his career. As he gears up for Wimbledon, Nalbandian's focus on maintaining peak fitness is a testament to his commitment to the sport.",58,100,158,0.7202322512530372,0.2076631850188182,0.2076631850188182,0.055004473159587224,0.15079483358128154

metric,value
task,kuoxie
strategy,cot
model,glm4_9b
dataset,gigatiny
num_samples,100
acc,0.2076631850188182
rouge1,0.2076631850188182
rouge2,0.055004473159587224
rougeL,0.15079483358128154
metric_backend,rouge_score
total_input_tokens,6311
total_output_tokens,13745
total_tokens,20056
total_runtime_sec,27.33745517101488
avg_input_tokens,63.11
avg_output_tokens,137.45
avg_total_tokens,200.56
avg_runtime_sec,0.2733745517101488
